<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.19	12:00:00	43225.5	43302.9	42926.6	43261.9	29465	0	24
2024.11.19	16:00:00	43262.9	43464.5	43232.8	43302.3	17170	0	25
2024.11.19	20:00:00	43303.7	43405.3	43281.4	43397.3	5708	0	25
2024.11.20	00:00:00	43398.2	43458.3	43376.0	43389.0	3697	0	25
2024.11.20	04:00:00	43388.9	43489.3	43388.9	43467.1	3291	0	25
2024.11.20	08:00:00	43465.3	43492.8	43381.9	43426.5	8439	0	25
2024.11.20	12:00:00	43427.8	43501.7	43121.1	43296.0	19433	0	25
2024.11.20	16:00:00	43295.2	43348.2	43146.5	43282.4	20851	0	25
2024.11.20	20:00:00	43281.4	43525.6	43260.5	43498.2	15366	0	24
2024.11.21	00:00:00	43499.2	43508.2	43377.0	43412.9	5042	0	25
2024.11.21	04:00:00	43412.1	43518.2	43362.9	43442.4	5476	0	25
2024.11.21	08:00:00	43443.1	43557.5	43325.3	43543.0	15478	0	25
2024.11.21	12:00:00	43541.5	43825.7	43387.4	43798.6	34017	0	25
2024.11.21	16:00:00	43799.9	44091.9	43768.7	44024.0	21310	0	26
2024.11.21	20:00:00	44022.6	44044.9	43900.0	43916.9	6024	0	26
2024.11.22	00:00:00	43916.0	43980.3	43885.1	43926.3	4305	0	25
2024.11.22	04:00:00	43925.9	44003.4	43904.0	43955.4	4197	0	25
2024.11.22	08:00:00	43955.5	43997.3	43770.6	43900.5	12859	0	25
2024.11.22	12:00:00	43901.3	44260.4	43895.2	44215.3	26397	0	24
2024.11.22	16:00:00	44216.2	44331.3	44096.1	44305.3	18850	0	25
2024.11.22	20:00:00	44303.4	44386.2	44215.1	44340.0	5066	0	25
2024.11.24	20:00:00	44513.6	44600.6	44513.6	44571.6	1089	0	30
2024.11.25	00:00:00	44570.8	44630.4	44569.7	44619.6	2229	0	25
2024.11.25	04:00:00	44619.5	44628.3	44584.0	44613.4	2025	0	24
2024.11.25	08:00:00	44615.8	44683.5	44594.5	44670.4	6279	0	24
2024.11.25	12:00:00	44670.1	44885.2	44609.1	44766.9	24050	0	24
2024.11.25	16:00:00	44765.4	44803.3	44579.1	44775.9	17643	0	25
2024.11.25	20:00:00	44775.9	44860.2	44657.9	44702.1	7988	0	25
2024.11.26	00:00:00	44700.9	44803.2	44621.1	44797.9	7107	0	26
2024.11.26	04:00:00	44797.9	44829.2	44767.1	44771.2	3960	0	25
2024.11.26	08:00:00	44772.1	44888.8	44748.0	44880.2	8634	0	25
2024.11.26	12:00:00	44879.5	44880.8	44502.1	44578.3	23725	0	25
2024.11.26	16:00:00	44580.0	44876.5	44558.9	44861.6	13075	0	25
2024.11.26	20:00:00	44861.0	44970.2	44856.1	44949.0	5058	0	26
2024.11.27	00:00:00	44950.2	44994.3	44928.1	44962.9	2227	0	25
2024.11.27	04:00:00	44962.9	44967.2	44925.1	44925.1	2502	0	25
2024.11.27	08:00:00	44927.6	44934.0	44856.9	44917.4	8297	0	25
2024.11.27	12:00:00	44916.5	45086.1	44909.5	44955.4	16169	0	25
2024.11.27	16:00:00	44954.0	44984.2	44779.1	44809.1	12817	0	25
2024.11.27	20:00:00	44810.3	44857.1	44756.1	44848.8	4524	0	25
2024.11.28	00:00:00	44850.2	44886.3	44842.1	44867.3	1848	0	25
2024.11.28	04:00:00	44866.9	44867.5	44796.1	44806.1	1265	0	25
2024.11.28	08:00:00	44807.9	44883.9	44807.9	44859.0	3984	0	24
2024.11.28	12:00:00	44859.0	44918.2	44820.5	44903.0	4727	0	25
2024.11.28	16:00:00	44902.0	44946.4	44900.0	44924.3	1349	0	26
2024.11.28	20:00:00	44921.6	44932.4	44895.9	44928.0	592	0	27
2024.11.29	00:00:00	44929.3	44945.5	44856.1	44935.4	3370	0	25
2024.11.29	04:00:00	44936.3	44947.5	44895.0	44921.4	2860	0	24
2024.11.29	08:00:00	44920.2	44982.7	44906.5	44978.6	6163	0	24
2024.11.29	12:00:00	44977.6	45002.3	44833.1	44995.5	13675	0	25
2024.11.29	16:00:00	44995.5	45149.3	44984.0	45031.0	7587	0	25
2024.12.01	20:00:00	45011.4	45029.1	44972.0	44981.4	1279	0	28
2024.12.02	00:00:00	44982.2	45005.3	44929.0	44932.9	2987	0	25
2024.12.02	04:00:00	44933.5	44956.4	44908.1	44921.3	2357	0	25
2024.12.02	08:00:00	44922.1	45010.8	44910.5	44982.3	4169	0	26
2024.12.02	12:00:00	44983.2	45101.1	44785.0	44840.0	17240	0	25
2024.12.02	16:00:00	44841.5	44931.2	44798.2	44919.1	11241	0	25
2024.12.02	20:00:00	44918.8	44937.2	44832.7	44856.9	5116	0	25
2024.12.03	00:00:00	44858.9	44881.4	44823.0	44871.9	1687	0	25
2024.12.03	04:00:00	44871.1	44886.3	44829.1	44842.3	1549	0	25
2024.12.03	08:00:00	44840.3	44899.4	44818.3	44861.6	4837	0	25
2024.12.03	12:00:00	44861.2	44958.4	44700.1	44751.1	13991	0	25
2024.12.03	16:00:00	44752.3	44861.0	44655.0	44827.5	10339	0	25
2024.12.03	20:00:00	44826.9	44958.7	44701.6	44900.9	7525	0	26
2024.12.04	00:00:00	44900.0	44904.3	44864.0	44903.5	2598	0	25
2024.12.04	04:00:00	44904.4	44939.4	44894.9	44937.1	2042	0	25
2024.12.04	08:00:00	44938.1	45015.3	44913.9	44993.3	6044	0	24
2024.12.04	12:00:00	44992.9	45100.2	44853.1	44954.3	18761	0	25
2024.12.04	16:00:00	44955.3	45068.2	44867.1	45039.9	11742	0	25
2024.12.04	20:00:00	45039.1	45153.9	45032.1	45077.4	4837	0	26
2024.12.05	00:00:00	45076.9	45105.3	45063.9	45084.5	2001	0	25
2024.12.05	04:00:00	45083.9	45115.4	45065.0	45105.0	1992	0	25
2024.12.05	08:00:00	45106.8	45138.6	45046.6	45070.2	4963	0	24
2024.12.05	12:00:00	45069.4	45140.3	44936.1	44999.2	15540	0	24
2024.12.05	16:00:00	44998.1	45027.3	44884.1	44916.3	13773	0	25
2024.12.05	20:00:00	44915.3	44917.5	44801.0	44845.9	6170	0	25
2024.12.06	00:00:00	44847.2	44847.2	44803.0	44804.4	1964	0	25
2024.12.06	04:00:00	44803.9	44841.0	44791.0	44839.9	1346	0	25
2024.12.06	08:00:00	44841.9	44862.5	44800.3	44830.3	4054	0	25
2024.12.06	12:00:00	44830.2	44977.1	44776.7	44899.1	16548	0	25
2024.12.06	16:00:00	44898.1	44905.2	44655.9	44684.3	13274	0	25
2024.12.06	20:00:00	44683.9	44712.3	44670.1	44693.1	2732	0	25
2024.12.08	20:00:00	44693.9	44740.5	44681.1	44729.3	717	0	82
2024.12.09	00:00:00	44728.3	44728.3	44658.5	44660.4	2471	0	76
2024.12.09	04:00:00	44659.3	44709.3	44644.7	44702.9	3525	0	25
2024.12.09	08:00:00	44702.0	44738.4	44661.6	44733.4	10576	0	25
2024.12.09	12:00:00	44733.0	44808.4	44589.6	44620.5	37783	0	25
2024.12.09	16:00:00	44621.1	44731.1	44557.7	44587.0	35921	0	26
2024.12.09	20:00:00	44587.9	44591.1	44451.7	44466.8	12451	0	25
2024.12.10	00:00:00	44466.0	44471.5	44433.9	44468.5	2507	0	25
2024.12.10	04:00:00	44467.9	44523.3	44459.0	44491.9	2055	0	25
2024.12.10	08:00:00	44493.2	44509.4	44430.9	44471.8	6736	0	25
2024.12.10	12:00:00	44472.0	44519.4	44263.0	44499.9	43556	0	25
2024.12.10	16:00:00	44500.5	44553.4	44416.9	44492.1	34824	0	25
2024.12.10	20:00:00	44491.1	44495.4	44291.1	44360.8	13488	0	26
2024.12.11	00:00:00	44360.0	44364.4	44324.0	44334.9	2240	0	25
2024.12.11	04:00:00	44335.5	44351.5	44300.9	44308.8	2901	0	25
2024.12.11	08:00:00	44310.2	44337.4	44259.0	44307.8	6483	0	25
2024.12.11	12:00:00	44308.0	44451.0	44229.1	44298.5	44519	0	25
2024.12.11	16:00:00	44299.3	44414.4	44258.1	44308.9	32037	0	25
2024.12.11	20:00:00	44308.1	44321.4	44175.1	44181.9	9378	0	26
2024.12.12	00:00:00	44181.1	44186.3	44129.0	44137.5	3757	0	25
2024.12.12	04:00:00	44137.0	44168.5	44113.9	44119.3	2851	0	25
2024.12.12	08:00:00	44118.9	44192.5	44111.7	44171.0	7664	0	24
2024.12.12	12:00:00	44171.7	44288.3	44116.9	44195.3	46305	0	24
2024.12.12	16:00:00	44194.9	44250.5	43976.9	44001.1	43400	0	25
2024.12.12	20:00:00	44000.1	44052.4	43941.8	43964.4	15918	0	25
2024.12.13	00:00:00	43965.3	44004.3	43939.9	43966.0	5628	0	25
2024.12.13	04:00:00	43966.5	44044.5	43963.0	44030.9	4279	0	25
2024.12.13	08:00:00	44030.1	44119.7	44026.9	44093.0	7402	0	24
2024.12.13	12:00:00	44092.6	44117.2	43914.1	43981.4	41434	0	24
2024.12.13	16:00:00	43981.9	44054.4	43885.0	43956.9	36165	0	24
2024.12.13	20:00:00	43956.5	43982.6	43913.6	43938.5	9110	0	24
2024.12.15	20:00:00	43941.2	43981.9	43933.3	43968.3	1453	0	25
2024.12.16	00:00:00	43968.5	44007.9	43968.5	43991.6	2960	0	24
2024.12.16	04:00:00	43991.9	44002.6	43965.1	43971.9	2184	0	24
2024.12.16	08:00:00	43971.5	44024.4	43949.0	44011.4	6713	0	25
2024.12.16	12:00:00	44011.6	44099.0	43926.6	44018.1	34316	0	25
2024.12.16	16:00:00	44018.8	44020.4	43903.6	43975.4	27116	0	24
2024.12.16	20:00:00	43976.2	43976.4	43813.0	43836.5	11989	0	24
2024.12.17	00:00:00	43836.0	43896.5	43819.0	43858.5	4385	0	25
2024.12.17	04:00:00	43859.4	43880.5	43752.0	43757.9	4321	0	25
2024.12.17	08:00:00	43757.1	43777.8	43706.6	43722.1	10020	0	24
2024.12.17	12:00:00	43722.2	43750.9	43575.9	43625.5	57531	0	25
2024.12.17	16:00:00	43626.3	43697.4	43508.5	43526.3	44724	0	25
2024.12.17	20:00:00	43526.8	43647.8	43491.4	43611.5	15830	0	25
2024.12.18	00:00:00	43610.9	43685.5	43606.9	43653.0	4656	0	25
2024.12.18	04:00:00	43653.5	43700.3	43649.0	43678.9	3570	0	25
2024.12.18	08:00:00	43678.1	43735.8	43651.4	43728.1	8682	0	24
2024.12.18	12:00:00	43727.6	43852.5	43603.0	43815.9	53191	0	24
2024.12.18	16:00:00	43816.5	43847.1	43054.5	43074.6	82458	0	25
2024.12.18	20:00:00	43075.8	43129.0	42298.0	42480.4	98718	0	26
2024.12.19	00:00:00	42481.3	42575.4	42481.3	42553.5	15954	0	25
2024.12.19	04:00:00	42552.9	42625.1	42482.0	42611.9	13810	0	25
2024.12.19	08:00:00	42612.4	42648.9	42544.0	42626.0	22137	0	24
2024.12.19	12:00:00	42625.2	42912.3	42546.1	42660.9	112716	0	24
2024.12.19	16:00:00	42660.1	42818.3	42533.9	42590.4	123141	0	25
2024.12.19	20:00:00	42591.3	42700.4	42442.8	42445.8	43533	0	25
2024.12.20	00:00:00	42446.3	42473.2	42279.0	42301.4	11625	0	25
2024.12.20	04:00:00	42302.3	42464.2	42301.8	42427.8	7044	0	26
2024.12.20	08:00:00	42426.9	42432.2	42192.0	42271.9	26485	0	25
2024.12.20	12:00:00	42272.4	42871.4	42175.8	42804.3	97650	0	25
2024.12.20	16:00:00	42803.8	43341.3	42789.9	43091.5	103064	0	25
2024.12.20	20:00:00	43090.9	43124.5	42922.9	42975.1	33742	0	25
2024.12.22	20:00:00	43055.7	43172.0	43053.2	43120.2	3464	0	27
2024.12.23	00:00:00	43121.2	43134.3	43072.9	43107.9	7130	0	25
2024.12.23	04:00:00	43108.5	43163.4	43107.9	43118.4	4917	0	25
2024.12.23	08:00:00	43119.3	43120.3	42868.6	42887.9	18488	0	24
2024.12.23	12:00:00	42888.4	42952.3	42621.0	42653.5	78408	0	25
2024.12.23	16:00:00	42652.9	42966.3	42643.1	42900.0	66875	0	25
2024.12.23	20:00:00	42900.5	43072.4	42872.9	43024.4	26639	0	25
2024.12.24	00:00:00	43025.3	43032.3	42990.0	43002.9	5428	0	25
2024.12.24	04:00:00	43003.5	43031.4	42988.0	43006.9	3014	0	25
2024.12.24	08:00:00	43007.5	43048.9	42975.1	42998.4	6749	0	24
2024.12.24	12:00:00	42998.0	43225.3	42941.9	43217.9	39052	0	24
2024.12.24	16:00:00	43218.5	43359.3	43157.0	43338.8	28492	0	25
2024.12.25	20:00:00	43351.0	43373.2	43287.0	43327.9	1536	0	28
2024.12.26	00:00:00	43327.0	43356.4	43305.0	43348.9	1839	0	27
2024.12.26	04:00:00	43349.4	43357.3	43320.9	43351.5	1802	0	26
2024.12.26	08:00:00	43351.4	43351.4	43138.0	43198.9	9873	0	25
2024.12.26	12:00:00	43198.4	43335.4	43147.4	43334.4	39006	0	25
2024.12.26	16:00:00	43336.7	43454.5	43317.1	43401.1	40880	0	25
2024.12.26	20:00:00	43401.5	43452.2	43362.9	43423.4	12409	0	25
2024.12.27	00:00:00	43424.2	43424.2	43339.1	43354.9	4852	0	25
2024.12.27	04:00:00	43355.5	43367.5	43299.0	43311.4	3525	0	25
2024.12.27	08:00:00	43310.9	43316.9	43269.7	43289.8	9714	0	24
2024.12.27	12:00:00	43290.3	43302.4	42916.0	43019.4	92035	0	24
2024.12.27	16:00:00	43018.9	43128.4	42791.0	43109.9	111703	0	24
2024.12.27	20:00:00	43110.5	43110.5	42916.0	43060.1	29896	0	25
2024.12.29	20:00:00	43076.2	43112.3	42996.8	43039.8	2318	0	26
2024.12.30	00:00:00	43040.3	43049.2	42985.1	42992.3	5682	0	26
2024.12.30	04:00:00	42993.3	43018.3	42922.1	42941.4	6583	0	25
2024.12.30	08:00:00	42940.1	43021.1	42922.0	43005.4	10937	0	24
2024.12.30	12:00:00	43006.0	43007.2	42318.0	42510.5	104232	0	24
2024.12.30	16:00:00	42510.0	42848.3	42477.0	42803.5	93836	0	24
2024.12.30	20:00:00	42803.0	42850.5	42610.9	42659.4	35352	0	24
2024.12.31	00:00:00	42660.3	42725.5	42611.9	42673.5	5698	0	25
2024.12.31	04:00:00	42674.3	42676.5	42618.1	42644.5	5532	0	25
2024.12.31	08:00:00	42645.4	42782.9	42630.5	42768.1	10861	0	24
2024.12.31	12:00:00	42767.6	42841.5	42677.1	42690.9	85042	0	24
2024.12.31	16:00:00	42691.5	42699.3	42463.9	42581.3	78568	0	24
2024.12.31	20:00:00	42580.9	42653.3	42518.0	42613.4	28565	0	25
2025.01.01	20:00:00	42681.1	42737.6	42578.8	42617.9	2820	0	28
2025.01.02	00:00:00	42618.4	42755.5	42462.8	42718.5	14759	0	25
2025.01.02	04:00:00	42718.0	42824.5	42693.9	42770.0	6854	0	25
2025.01.02	08:00:00	42771.2	42954.4	42716.0	42953.4	20229	0	25
2025.01.02	12:00:00	42954.2	42998.2	42615.0	42675.8	92790	0	26
2025.01.02	16:00:00	42676.4	42720.4	42214.9	42312.9	125010	0	25
2025.01.02	20:00:00	42313.4	42529.3	42312.9	42429.0	30763	0	26
2025.01.03	00:00:00	42428.0	42528.4	42419.9	42503.4	5966	0	25
2025.01.03	04:00:00	42504.3	42529.9	42467.9	42506.5	5197	0	25
2025.01.03	08:00:00	42507.4	42604.6	42478.1	42500.2	13060	0	24
2025.01.03	12:00:00	42542.0	42744.4	42470.1	42689.9	55541	0	25
2025.01.03	16:00:00	42690.5	42828.4	42593.9	42770.1	39062	0	25
2025.01.03	20:00:00	42769.1	42788.5	42718.1	42765.4	10633	0	25
2025.01.05	20:00:00	42805.4	42805.4	42748.8	42775.3	1962	0	27
2025.01.06	00:00:00	42774.8	42791.3	42709.1	42720.4	4364	0	26
2025.01.06	04:00:00	42719.9	42806.3	42717.9	42789.5	2947	0	25
2025.01.06	08:00:00	42791.0	42934.9	42742.4	42934.3	14291	0	24
2025.01.06	12:00:00	42933.6	43102.8	42842.1	43020.5	65708	0	25
2025.01.06	16:00:00	43019.9	43165.4	42725.9	42735.0	76096	0	25
2025.01.06	20:00:00	42734.1	42810.6	42643.9	42765.1	25000	0	25
2025.01.07	00:00:00	42765.5	42775.5	42699.1	42741.9	6742	0	24
2025.01.07	04:00:00	42741.1	42743.3	42687.0	42738.9	7474	0	24
2025.01.07	08:00:00	42739.5	42810.9	42704.6	42779.1	13132	0	24
2025.01.07	12:00:00	42779.9	42974.4	42622.9	42819.5	81740	0	24
2025.01.07	16:00:00	42818.9	42857.4	42580.0	42621.1	92054	0	25
2025.01.07	20:00:00	42621.5	42626.5	42415.1	42579.9	28423	0	25
2025.01.08	00:00:00	42580.4	42662.5	42574.9	42644.3	5558	0	25
2025.01.08	04:00:00	42645.3	42676.5	42603.1	42634.3	4855	0	24
2025.01.08	08:00:00	42633.9	42708.4	42471.0	42582.0	19501	0	24
2025.01.08	12:00:00	42582.5	42616.4	42361.9	42546.2	78424	0	25
2025.01.08	16:00:00	42545.8	42693.3	42382.9	42570.8	62822	0	26
2025.01.08	20:00:00	42571.4	42688.4	42547.2	42615.4	19180	0	25
2025.01.09	00:00:00	42614.9	42627.3	42562.9	42580.5	5607	0	25
2025.01.09	04:00:00	42581.3	42611.5	42518.9	42528.5	5151	0	25
2025.01.09	08:00:00	42527.2	42680.5	42499.9	42617.4	12783	0	25
2025.01.09	12:00:00	42617.6	42660.5	42541.0	42601.3	8682	0	25
2025.01.09	20:00:00	42565.2	42591.0	42479.0	42512.4	3174	0	28
2025.01.10	00:00:00	42513.2	42576.5	42459.1	42564.0	8437	0	24
2025.01.10	04:00:00	42564.5	42639.3	42551.1	42619.1	6681	0	24
2025.01.10	08:00:00	42618.1	42679.4	42534.2	42618.4	15999	0	24
2025.01.10	12:00:00	42619.5	42638.6	42001.9	42043.5	113369	0	24
2025.01.10	16:00:00	42042.9	42192.4	41883.1	42039.9	81952	0	25
2025.01.10	20:00:00	42039.0	42067.3	41895.9	41937.9	23643	0	26
2025.01.12	20:00:00	42003.9	42037.1	41897.8	41966.7	3343	0	28
2025.01.13	00:00:00	41965.2	42010.3	41805.8	41844.9	10684	0	26
2025.01.13	04:00:00	41844.0	41916.3	41840.9	41876.9	5981	0	26
2025.01.13	08:00:00	41873.1	41910.4	41757.6	41832.9	22207	0	25
2025.01.13	12:00:00	41832.1	42203.4	41802.1	42154.9	80626	0	24
2025.01.13	16:00:00	42156.1	42289.4	41964.0	42250.9	90124	0	24
2025.01.13	20:00:00	42250.1	42452.3	42211.9	42406.0	27258	0	25
2025.01.14	00:00:00	42406.4	42412.4	42344.0	42367.5	6219	0	24
2025.01.14	04:00:00	42368.4	42423.5	42357.0	42406.9	4231	0	25
2025.01.14	08:00:00	42408.2	42496.4	42398.1	42431.6	13251	0	24
2025.01.14	12:00:00	42431.0	42582.8	42327.0	42463.0	79397	0	25
2025.01.14	16:00:00	42463.5	42580.3	42169.1	42396.9	78370	0	24
2025.01.14	20:00:00	42397.5	42621.2	42308.9	42601.4	35834	0	25
2025.01.15	00:00:00	42600.9	42616.5	42580.0	42581.5	2559	0	25
2025.01.15	04:00:00	42582.4	42590.5	42556.0	42588.9	2202	0	25
2025.01.15	08:00:00	42590.2	42792.1	42567.1	42779.0	9580	0	24
2025.01.15	12:00:00	42778.0	43317.3	42714.8	43192.3	70932	0	25
2025.01.15	16:00:00	43193.2	43349.4	43087.9	43338.4	51365	0	25
2025.01.15	20:00:00	43337.9	43371.3	43255.9	43314.2	14810	0	25
2025.01.16	00:00:00	43315.2	43371.2	43282.9	43309.3	4515	0	26
2025.01.16	04:00:00	43308.9	43376.4	43264.9	43355.9	7616	0	25
2025.01.16	08:00:00	43355.0	43378.8	43144.1	43220.9	17698	0	25
2025.01.16	12:00:00	43221.4	43327.3	43095.0	43214.9	65281	0	25
2025.01.16	16:00:00	43215.5	43305.3	43109.1	43219.0	69518	0	25
2025.01.16	20:00:00	43219.5	43269.5	43107.0	43180.8	22094	0	25
2025.01.17	00:00:00	43180.0	43245.5	43162.9	43229.9	4129	0	25
2025.01.17	04:00:00	43229.1	43263.3	43214.4	43250.4	4571	0	25
2025.01.17	08:00:00	43252.0	43366.9	43246.9	43334.0	10262	0	24
2025.01.17	12:00:00	43334.5	43580.5	43306.1	43574.9	60063	0	24
2025.01.17	16:00:00	43574.1	43681.5	43529.1	43547.5	44674	0	25
2025.01.17	20:00:00	43546.9	43586.5	43500.1	43507.1	15733	0	25
2025.01.19	20:00:00	43533.6	43551.3	43456.0	43481.4	2418	0	27
2025.01.20	00:00:00	43480.9	43516.3	43465.1	43513.5	5016	0	25
2025.01.20	04:00:00	43512.9	43589.2	43508.2	43585.0	2882	0	24
2025.01.20	08:00:00	43585.5	43589.5	43523.0	43548.3	7220	0	24
2025.01.20	12:00:00	43549.3	43830.3	43463.5	43645.0	26145	0	25
2025.01.20	16:00:00	43645.4	43723.2	43563.7	43686.2	8609	0	26
2025.01.20	20:00:00	43729.6	43787.2	43700.1	43784.2	1894	0	28
2025.01.21	00:00:00	43783.7	43807.2	43323.6	43665.3	23163	0	26
2025.01.21	04:00:00	43666.2	43671.4	43599.9	43651.0	5803	0	26
2025.01.21	08:00:00	43651.4	43755.4	43614.1	43675.8	11989	0	26
2025.01.21	12:00:00	43675.0	43882.4	43651.0	43867.9	55725	0	25
2025.01.21	16:00:00	43868.4	44015.2	43839.9	43989.9	42045	0	25
2025.01.21	20:00:00	43990.4	44101.2	43975.1	44077.9	13131	0	25
2025.01.22	00:00:00	44077.0	44105.5	44063.9	44082.9	3926	0	25
2025.01.22	04:00:00	44083.4	44098.3	44051.1	44062.9	2868	0	25
2025.01.22	08:00:00	44061.3	44168.1	44058.9	44168.1	8435	0	25
2025.01.22	12:00:00	44168.2	44238.3	44107.1	44135.9	33265	0	25
2025.01.22	16:00:00	44136.4	44228.5	44081.0	44225.9	22973	0	25
2025.01.22	20:00:00	44225.0	44244.4	44150.9	44174.4	9071	0	26
2025.01.23	00:00:00	44175.3	44205.5	44156.0	44168.9	3583	0	25
2025.01.23	04:00:00	44169.5	44181.5	44146.1	44167.9	2759	0	25
2025.01.23	08:00:00	44167.1	44238.0	44146.1	44226.0	7774	0	24
2025.01.23	12:00:00	44226.4	44366.4	44194.3	44366.4	29130	0	25
2025.01.23	16:00:00	44367.3	44574.3	44332.9	44534.0	29528	0	25
2025.01.23	20:00:00	44534.5	44590.4	44492.1	44566.9	12645	0	25
2025.01.24	00:00:00	44567.4	44607.4	44551.0	44563.5	4706	0	26
2025.01.24	04:00:00	44562.9	44576.4	44544.9	44572.9	3433	0	25
2025.01.24	08:00:00	44571.3	44595.3	44499.2	44544.1	7622	0	25
2025.01.24	12:00:00	44544.2	44561.1	44418.4	44464.1	33676	0	25
2025.01.24	16:00:00	44463.6	44578.1	44405.9	44420.9	34415	0	25
2025.01.24	20:00:00	44420.5	44449.9	44357.7	44435.9	10215	0	26
2025.01.26	20:00:00	44290.1	44407.1	44275.5	44366.4	3771	0	28
2025.01.27	00:00:00	44365.8	44376.2	44223.0	44304.4	8611	0	26
2025.01.27	04:00:00	44305.3	44307.4	44001.0	44004.4	13585	0	26
2025.01.27	08:00:00	44003.8	44118.2	43859.4	44029.4	44412	0	26
2025.01.27	12:00:00	44028.8	44464.2	43993.9	44404.4	79623	0	26
2025.01.27	16:00:00	44403.9	44762.4	44363.2	44665.9	79213	0	25
2025.01.27	20:00:00	44665.1	44781.6	44585.1	44728.2	35689	0	26
2025.01.28	00:00:00	44727.7	44735.3	44634.4	44677.8	12238	0	27
2025.01.28	04:00:00	44677.0	44707.2	44598.0	44659.2	8065	0	26
2025.01.28	08:00:00	44660.2	44814.8	44635.9	44751.9	14633	0	25
2025.01.28	12:00:00	44752.4	45002.4	44651.9	44986.4	46614	0	26
2025.01.28	16:00:00	44987.3	45014.4	44749.1	44902.9	43177	0	26
2025.01.28	20:00:00	44902.0	44937.3	44845.1	44850.2	12556	0	26
2025.01.29	00:00:00	44851.2	44884.3	44845.0	44868.4	3421	0	26
2025.01.29	04:00:00	44869.3	44936.1	44848.0	44865.0	5540	0	26
2025.01.29	08:00:00	44864.0	44913.4	44811.5	44902.2	7949	0	26
2025.01.29	12:00:00	44902.4	45003.2	44791.1	44915.5	34734	0	26
2025.01.29	16:00:00	44916.3	44940.4	44612.0	44812.3	73608	0	26
2025.01.29	20:00:00	44811.8	44897.2	44620.6	44797.8	57851	0	26
2025.01.30	00:00:00	44798.3	44887.4	44784.0	44873.8	5182	0	26
2025.01.30	04:00:00	44874.4	44894.4	44830.9	44891.9	3403	0	26
2025.01.30	08:00:00	44891.0	44959.4	44811.1	44837.9	10366	0	25
2025.01.30	12:00:00	44838.3	44915.1	44649.7	44814.0	49605	0	26
2025.01.30	16:00:00	44813.0	45043.3	44746.0	45029.3	37325	0	26
2025.01.30	20:00:00	45028.2	45058.2	44675.0	44981.2	36443	0	26
2025.01.31	00:00:00	44982.2	45003.3	44906.0	44969.3	5768	0	27
2025.01.31	04:00:00	44970.2	45044.1	44962.1	45026.4	2759	0	27
2025.01.31	08:00:00	45028.0	45101.4	45008.6	45097.4	6275	0	26
2025.01.31	12:00:00	45096.4	45099.2	44898.9	44908.8	36160	0	26
2025.01.31	16:00:00	44909.4	44989.4	44548.1	44665.9	100892	0	25
2025.01.31	20:00:00	44665.0	44665.5	44532.0	44570.1	38281	0	26
2025.02.02	20:00:00	44214.6	44214.6	43945.7	44076.0	12643	0	30
2025.02.03	00:00:00	44075.5	44140.1	43886.8	43944.8	24831	0	27
2025.02.03	04:00:00	43945.4	43989.2	43858.0	43934.8	13342	0	27
2025.02.03	08:00:00	43935.4	44091.4	43923.8	43995.4	24441	0	26
2025.02.03	12:00:00	43996.2	44503.0	43887.0	44451.0	103555	0	26
2025.02.03	16:00:00	44450.0	44629.4	44306.8	44599.9	106710	0	26
2025.02.03	20:00:00	44600.4	44719.0	44444.1	44639.8	29973	0	26
2025.02.04	00:00:00	44638.9	44640.2	44463.1	44495.4	8736	0	26
2025.02.04	04:00:00	44496.3	44523.4	44245.6	44391.3	21307	0	26
2025.02.04	08:00:00	44392.2	44435.3	44259.9	44333.4	22971	0	27
2025.02.04	12:00:00	44334.3	44506.3	44334.3	44442.9	52208	0	25
2025.02.04	16:00:00	44443.5	44639.5	44430.9	44590.7	55795	0	25
2025.02.04	20:00:00	44591.1	44627.0	44519.9	44549.2	22060	0	25
2025.02.05	00:00:00	44548.8	44605.2	44491.1	44499.9	8070	0	26
2025.02.05	04:00:00	44500.4	44504.2	44448.1	44470.4	6811	0	25
2025.02.05	08:00:00	44469.9	44580.4	44430.1	44548.4	16175	0	25
2025.02.05	12:00:00	44549.2	44650.4	44372.0	44616.9	48283	0	25
2025.02.05	16:00:00	44615.3	44872.4	44570.0	44834.4	37212	0	25
2025.02.05	20:00:00	44833.9	44954.2	44833.9	44950.8	12832	0	26
2025.02.06	00:00:00	44951.3	44987.1	44949.0	44980.5	4540	0	26
2025.02.06	04:00:00	44979.9	45019.4	44977.1	44981.9	3116	0	25
2025.02.06	08:00:00	44983.2	45087.5	44891.3	44920.9	12372	0	25
2025.02.06	12:00:00	44921.4	45026.3	44766.9	44780.3	39773	0	25
2025.02.06	16:00:00	44779.8	44852.5	44569.9	44663.9	45409	0	25
2025.02.06	20:00:00	44663.1	44789.4	44586.5	44760.3	24639	0	25
2025.02.07	00:00:00	44759.8	44794.3	44745.9	44746.5	3210	0	26
2025.02.07	04:00:00	44747.3	44758.3	44707.1	44730.9	2860	0	25
2025.02.07	08:00:00	44732.1	44834.1	44732.1	44818.0	6731	0	25
2025.02.07	12:00:00	44817.5	44874.4	44418.9	44538.1	81167	0	25
2025.02.07	16:00:00	44537.7	44662.1	44321.0	44344.9	110512	0	25
